
Loaded txt
  0%|          | 0/10000 [00:00<?, ?it/s]
Epoch 80: Encoder Loss: 0.0196, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0195, Decoder Loss: 0.0001
Epoch 81: Encoder Loss: 0.0196, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0246, Decoder Loss: 0.0001
Epoch 82: Encoder Loss: 0.0197, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0183, Decoder Loss: 0.0001
Epoch 83: Encoder Loss: 0.0186, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0180, Decoder Loss: 0.0001
Epoch 84: Encoder Loss: 0.0194, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0190, Decoder Loss: 0.0001
Epoch 85: Encoder Loss: 0.0188, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0228, Decoder Loss: 0.0001
Epoch 86: Encoder Loss: 0.0192, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0202, Decoder Loss: 0.0001
Epoch 87: Encoder Loss: 0.0193, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0206, Decoder Loss: 0.0001
Epoch 88: Encoder Loss: 0.0195, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0173, Decoder Loss: 0.0001
Epoch 89: Encoder Loss: 0.0186, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0177, Decoder Loss: 0.0001
Epoch 90: Encoder Loss: 0.0195, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0178, Decoder Loss: 0.0001
Epoch 91: Encoder Loss: 0.0189, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0196, Decoder Loss: 0.0001
Epoch 92: Encoder Loss: 0.0191, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0177, Decoder Loss: 0.0001
Epoch 93: Encoder Loss: 0.0186, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0177, Decoder Loss: 0.0001
Epoch 94: Encoder Loss: 0.0184, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0189, Decoder Loss: 0.0001
Epoch 95: Encoder Loss: 0.0197, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0186, Decoder Loss: 0.0001
Epoch 96: Encoder Loss: 0.0194, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0188, Decoder Loss: 0.0001
Epoch 97: Encoder Loss: 0.0185, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0199, Decoder Loss: 0.0001
Epoch 98: Encoder Loss: 0.0178, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0193, Decoder Loss: 0.0001
Epoch 99: Encoder Loss: 0.0182, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0184, Decoder Loss: 0.0001
Epoch 100: Encoder Loss: 0.0181, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0166, Decoder Loss: 0.0001
Epoch 101: Encoder Loss: 0.0173, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0166, Decoder Loss: 0.0001
Epoch 102: Encoder Loss: 0.0182, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0184, Decoder Loss: 0.0001
Epoch 103: Encoder Loss: 0.0181, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0168, Decoder Loss: 0.0001
Epoch 104: Encoder Loss: 0.0176, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0171, Decoder Loss: 0.0001
Epoch 105: Encoder Loss: 0.0171, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0166, Decoder Loss: 0.0001
Epoch 106: Encoder Loss: 0.0173, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0181, Decoder Loss: 0.0001
Epoch 107: Encoder Loss: 0.0176, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0216, Decoder Loss: 0.0001
Epoch 108: Encoder Loss: 0.0173, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0172, Decoder Loss: 0.0001
Epoch 109: Encoder Loss: 0.0175, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0187, Decoder Loss: 0.0001
Epoch 110: Encoder Loss: 0.0176, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0175, Decoder Loss: 0.0001
Epoch 111: Encoder Loss: 0.0172, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0178, Decoder Loss: 0.0001
Epoch 112: Encoder Loss: 0.0183, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0166, Decoder Loss: 0.0001
Epoch 113: Encoder Loss: 0.0171, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0161, Decoder Loss: 0.0001
Epoch 114: Encoder Loss: 0.0174, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0158, Decoder Loss: 0.0001
Epoch 115: Encoder Loss: 0.0178, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0157, Decoder Loss: 0.0001
Epoch 116: Encoder Loss: 0.0173, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0176, Decoder Loss: 0.0001
Epoch 117: Encoder Loss: 0.0169, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0172, Decoder Loss: 0.0001
Epoch 118: Encoder Loss: 0.0173, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0200, Decoder Loss: 0.0001
Epoch 119: Encoder Loss: 0.0169, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0182, Decoder Loss: 0.0001
Epoch 120: Encoder Loss: 0.0166, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0159, Decoder Loss: 0.0001
Epoch 121: Encoder Loss: 0.0163, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0163, Decoder Loss: 0.0001
Epoch 122: Encoder Loss: 0.0176, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0172, Decoder Loss: 0.0001
Epoch 123: Encoder Loss: 0.0166, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0170, Decoder Loss: 0.0001
Epoch 124: Encoder Loss: 0.0168, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0160, Decoder Loss: 0.0001
Epoch 125: Encoder Loss: 0.0164, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0178, Decoder Loss: 0.0001
Epoch 126: Encoder Loss: 0.0174, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0181, Decoder Loss: 0.0001
Epoch 127: Encoder Loss: 0.0170, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0154, Decoder Loss: 0.0001
Epoch 128: Encoder Loss: 0.0159, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0185, Decoder Loss: 0.0001
Epoch 129: Encoder Loss: 0.0167, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0167, Decoder Loss: 0.0001
Epoch 130: Encoder Loss: 0.0170, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0181, Decoder Loss: 0.0001
Epoch 131: Encoder Loss: 0.0163, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0168, Decoder Loss: 0.0001
Epoch 132: Encoder Loss: 0.0158, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0163, Decoder Loss: 0.0001
Epoch 133: Encoder Loss: 0.0157, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0144, Decoder Loss: 0.0001
Epoch 134: Encoder Loss: 0.0158, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0148, Decoder Loss: 0.0001
Epoch 135: Encoder Loss: 0.0156, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0160, Decoder Loss: 0.0001
Epoch 136: Encoder Loss: 0.0161, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0155, Decoder Loss: 0.0001
Epoch 137: Encoder Loss: 0.0156, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0167, Decoder Loss: 0.0001
Epoch 138: Encoder Loss: 0.0158, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0174, Decoder Loss: 0.0001
Epoch 139: Encoder Loss: 0.0159, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0154, Decoder Loss: 0.0001
Epoch 140: Encoder Loss: 0.0156, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0182, Decoder Loss: 0.0001
Epoch 141: Encoder Loss: 0.0154, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0143, Decoder Loss: 0.0001
Epoch 142: Encoder Loss: 0.0161, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0150, Decoder Loss: 0.0000
Epoch 143: Encoder Loss: 0.0155, Decoder Loss: 0.0001
Validation - Encoder Loss: 0.0146, Decoder Loss: 0.0001
Epoch 144: Encoder Loss: 0.0154, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0168, Decoder Loss: 0.0001
Epoch 145: Encoder Loss: 0.0152, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0169, Decoder Loss: 0.0000
Epoch 146: Encoder Loss: 0.0154, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0185, Decoder Loss: 0.0000
Epoch 147: Encoder Loss: 0.0160, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0153, Decoder Loss: 0.0000
Epoch 148: Encoder Loss: 0.0151, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0138, Decoder Loss: 0.0000
Epoch 149: Encoder Loss: 0.0157, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0151, Decoder Loss: 0.0000
Epoch 150: Encoder Loss: 0.0153, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0183, Decoder Loss: 0.0000
Epoch 151: Encoder Loss: 0.0148, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0144, Decoder Loss: 0.0000
Epoch 152: Encoder Loss: 0.0151, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0150, Decoder Loss: 0.0000
Epoch 153: Encoder Loss: 0.0161, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0159, Decoder Loss: 0.0000
Epoch 154: Encoder Loss: 0.0154, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0145, Decoder Loss: 0.0000
Epoch 155: Encoder Loss: 0.0150, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0153, Decoder Loss: 0.0000
Epoch 156: Encoder Loss: 0.0149, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0147, Decoder Loss: 0.0000
Epoch 157: Encoder Loss: 0.0150, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0173, Decoder Loss: 0.0000
Epoch 158: Encoder Loss: 0.0147, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0170, Decoder Loss: 0.0000
Epoch 159: Encoder Loss: 0.0152, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0150, Decoder Loss: 0.0000
Epoch 160: Encoder Loss: 0.0147, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0150, Decoder Loss: 0.0000
Epoch 161: Encoder Loss: 0.0150, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0151, Decoder Loss: 0.0000
Epoch 162: Encoder Loss: 0.0153, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0215, Decoder Loss: 0.0000
Epoch 163: Encoder Loss: 0.0152, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0136, Decoder Loss: 0.0000
Epoch 164: Encoder Loss: 0.0156, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0167, Decoder Loss: 0.0000
Epoch 165: Encoder Loss: 0.0148, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0157, Decoder Loss: 0.0000
Epoch 166: Encoder Loss: 0.0153, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0146, Decoder Loss: 0.0000
Epoch 167: Encoder Loss: 0.0143, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0139, Decoder Loss: 0.0000
Epoch 168: Encoder Loss: 0.0140, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0153, Decoder Loss: 0.0000
Epoch 169: Encoder Loss: 0.0149, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0136, Decoder Loss: 0.0000
Epoch 170: Encoder Loss: 0.0149, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0148, Decoder Loss: 0.0000
Epoch 171: Encoder Loss: 0.0146, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0215, Decoder Loss: 0.0000
Epoch 172: Encoder Loss: 0.0145, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0157, Decoder Loss: 0.0000
Epoch 173: Encoder Loss: 0.0153, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0132, Decoder Loss: 0.0000
Epoch 174: Encoder Loss: 0.0145, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0149, Decoder Loss: 0.0000
Epoch 175: Encoder Loss: 0.0148, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0138, Decoder Loss: 0.0000
Epoch 176: Encoder Loss: 0.0147, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0142, Decoder Loss: 0.0000
Epoch 177: Encoder Loss: 0.0143, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0145, Decoder Loss: 0.0000
Epoch 178: Encoder Loss: 0.0139, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0147, Decoder Loss: 0.0000
Epoch 179: Encoder Loss: 0.0135, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0140, Decoder Loss: 0.0000
Epoch 180: Encoder Loss: 0.0139, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0140, Decoder Loss: 0.0000
Epoch 181: Encoder Loss: 0.0143, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0145, Decoder Loss: 0.0000
Epoch 182: Encoder Loss: 0.0139, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0138, Decoder Loss: 0.0000
Epoch 183: Encoder Loss: 0.0147, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0141, Decoder Loss: 0.0000
Epoch 184: Encoder Loss: 0.0142, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0137, Decoder Loss: 0.0000
Epoch 185: Encoder Loss: 0.0144, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0132, Decoder Loss: 0.0000
Epoch 186: Encoder Loss: 0.0145, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0150, Decoder Loss: 0.0000
Epoch 187: Encoder Loss: 0.0140, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0142, Decoder Loss: 0.0000
Epoch 188: Encoder Loss: 0.0139, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0134, Decoder Loss: 0.0000
Epoch 189: Encoder Loss: 0.0138, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0129, Decoder Loss: 0.0000
Epoch 190: Encoder Loss: 0.0144, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0135, Decoder Loss: 0.0000
Epoch 191: Encoder Loss: 0.0138, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0140, Decoder Loss: 0.0000
Epoch 192: Encoder Loss: 0.0135, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0155, Decoder Loss: 0.0000
Epoch 193: Encoder Loss: 0.0136, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0135, Decoder Loss: 0.0000
Epoch 194: Encoder Loss: 0.0138, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0126, Decoder Loss: 0.0000
Epoch 195: Encoder Loss: 0.0138, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0131, Decoder Loss: 0.0000
Epoch 196: Encoder Loss: 0.0132, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0130, Decoder Loss: 0.0000
Epoch 197: Encoder Loss: 0.0138, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0139, Decoder Loss: 0.0000
Epoch 198: Encoder Loss: 0.0144, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0165, Decoder Loss: 0.0000
Epoch 199: Encoder Loss: 0.0137, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0126, Decoder Loss: 0.0000
Epoch 200: Encoder Loss: 0.0143, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0130, Decoder Loss: 0.0000
Epoch 201: Encoder Loss: 0.0136, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0129, Decoder Loss: 0.0000
Epoch 202: Encoder Loss: 0.0135, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0126, Decoder Loss: 0.0000
Epoch 203: Encoder Loss: 0.0131, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0166, Decoder Loss: 0.0000
Epoch 204: Encoder Loss: 0.0139, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0194, Decoder Loss: 0.0000
Epoch 205: Encoder Loss: 0.0130, Decoder Loss: 0.0000
Validation - Encoder Loss: 0.0132, Decoder Loss: 0.0000
