2023-10-26 16:23:17,572 INFO    StreamThr :929738 [internal.py:wandb_internal():86] W&B internal server running at pid: 929738, started at: 2023-10-26 16:23:17.572564
2023-10-26 16:23:18,097 DEBUG   HandlerThread:929738 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-57-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2023-10-26T20:23:18.093056', 'startedAt': '2023-10-26T20:23:17.569879', 'docker': None, 'cuda': None, 'args': ('c1u', '20', '0.2', '32'), 'state': 'running', 'program': '/home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/updatedTrain.py', 'codePathLocal': 'updatedTrain.py', 'codePath': 'RaCA-SOC-a/Step9/updatedTrain.py', 'git': {'remote': 'https://github.com/eacoleman/RaCA-SOC-a-spectrum-analysis.git', 'commit': '78f7625e57efbb4001cb45dc537f4e693c0d4601'}, 'email': 'sujaynair03@gmail.com', 'root': '/home/sujaynair/RaCA-SOC-a-spectrum-analysis', 'host': 'glasswing', 'username': 'sujaynair', 'executable': '/usr/bin/python3', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 616.35615625, 'min': 400.0, 'max': 5881.0}, 'cpu_freq_per_core': [{'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 2714.076, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 2674.856, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}], 'disk': {'/': {'total': 915.3232879638672, 'used': 352.16748809814453}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 124.96323776245117}}
2023-10-26 16:23:18,097 INFO    HandlerThread:929738 [system_monitor.py:probe():211] Finished collecting system info
2023-10-26 16:23:18,097 INFO    HandlerThread:929738 [system_monitor.py:probe():214] Publishing system info
2023-10-26 16:23:18,097 DEBUG   HandlerThread:929738 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-26 16:23:18,097 DEBUG   HandlerThread:929738 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-26 16:23:18,098 INFO    HandlerThread:929738 [system_monitor.py:probe():216] Finished publishing system info
2023-10-26 16:23:18,099 DEBUG   SenderThread:929738 [sender.py:send():379] send: files
2023-10-26 16:23:18,099 INFO    SenderThread:929738 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2023-10-26 16:23:18,102 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: stop_status
2023-10-26 16:23:18,102 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: stop_status
2023-10-26 16:23:18,103 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-26 16:23:18,337 DEBUG   SenderThread:929738 [sender.py:send():379] send: telemetry
2023-10-26 16:23:18,570 INFO    wandb-upload_0:929738 [upload_job.py:push():131] Uploaded file /tmp/tmp_jl9v_vvwandb/icb5nf21-wandb-metadata.json
2023-10-26 16:23:18,919 INFO    Thread-12 :929738 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/wandb-metadata.json
2023-10-26 16:23:18,919 INFO    Thread-12 :929738 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/requirements.txt
2023-10-26 16:23:23,337 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: status_report
2023-10-26 16:23:28,338 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: status_report
2023-10-26 16:23:33,339 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: status_report
2023-10-26 16:23:38,339 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: status_report
2023-10-26 16:23:43,340 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: status_report
2023-10-26 16:23:44,744 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-26 16:23:44,744 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: stop_status
2023-10-26 16:23:44,745 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: stop_status
2023-10-26 16:23:44,923 INFO    Thread-12 :929738 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/output.log
2023-10-26 16:23:46,924 INFO    Thread-12 :929738 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/output.log
2023-10-26 16:23:48,889 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: status_report
2023-10-26 16:23:49,924 INFO    Thread-12 :929738 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/config.yaml
2023-10-26 16:23:54,008 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: status_report
2023-10-26 16:23:59,008 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: status_report
2023-10-26 16:24:04,009 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: status_report
2023-10-26 16:24:05,774 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-26 16:24:05,774 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: stop_status
2023-10-26 16:24:05,774 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: stop_status
2023-10-26 16:24:09,896 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: status_report
2023-10-26 16:24:14,896 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: status_report
2023-10-26 16:24:18,064 DEBUG   SystemMonitor:929738 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-10-26 16:24:18,065 DEBUG   SenderThread:929738 [sender.py:send():379] send: stats
2023-10-26 16:24:20,073 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: status_report
2023-10-26 16:24:25,074 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: status_report
2023-10-26 16:24:25,999 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-26 16:24:25,999 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: stop_status
2023-10-26 16:24:26,000 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: stop_status
2023-10-26 16:24:26,931 INFO    Thread-12 :929738 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/output.log
2023-10-26 16:24:28,932 INFO    Thread-12 :929738 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/output.log
2023-10-26 16:24:30,998 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: status_report
2023-10-26 16:24:35,999 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: status_report
2023-10-26 16:24:36,051 DEBUG   SenderThread:929738 [sender.py:send():379] send: exit
2023-10-26 16:24:36,051 INFO    SenderThread:929738 [sender.py:send_exit():584] handling exit code: 1
2023-10-26 16:24:36,051 INFO    SenderThread:929738 [sender.py:send_exit():586] handling runtime: 77
2023-10-26 16:24:36,051 INFO    SenderThread:929738 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-10-26 16:24:36,051 INFO    SenderThread:929738 [sender.py:send_exit():592] send defer
2023-10-26 16:24:36,051 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: defer
2023-10-26 16:24:36,051 INFO    HandlerThread:929738 [handler.py:handle_request_defer():170] handle defer: 0
2023-10-26 16:24:36,051 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: defer
2023-10-26 16:24:36,051 INFO    SenderThread:929738 [sender.py:send_request_defer():608] handle sender defer: 0
2023-10-26 16:24:36,051 INFO    SenderThread:929738 [sender.py:transition_state():612] send defer: 1
2023-10-26 16:24:36,051 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: defer
2023-10-26 16:24:36,051 INFO    HandlerThread:929738 [handler.py:handle_request_defer():170] handle defer: 1
2023-10-26 16:24:36,051 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: defer
2023-10-26 16:24:36,051 INFO    SenderThread:929738 [sender.py:send_request_defer():608] handle sender defer: 1
2023-10-26 16:24:36,051 INFO    SenderThread:929738 [sender.py:transition_state():612] send defer: 2
2023-10-26 16:24:36,051 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: defer
2023-10-26 16:24:36,051 INFO    HandlerThread:929738 [handler.py:handle_request_defer():170] handle defer: 2
2023-10-26 16:24:36,051 INFO    HandlerThread:929738 [system_monitor.py:finish():190] Stopping system monitor
2023-10-26 16:24:36,052 INFO    HandlerThread:929738 [interfaces.py:finish():202] Joined cpu monitor
2023-10-26 16:24:36,052 DEBUG   SystemMonitor:929738 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-10-26 16:24:36,052 DEBUG   SystemMonitor:929738 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-10-26 16:24:36,052 INFO    HandlerThread:929738 [interfaces.py:finish():202] Joined disk monitor
2023-10-26 16:24:36,078 INFO    HandlerThread:929738 [interfaces.py:finish():202] Joined gpu monitor
2023-10-26 16:24:36,078 INFO    HandlerThread:929738 [interfaces.py:finish():202] Joined memory monitor
2023-10-26 16:24:36,078 INFO    HandlerThread:929738 [interfaces.py:finish():202] Joined network monitor
2023-10-26 16:24:36,078 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: defer
2023-10-26 16:24:36,078 INFO    SenderThread:929738 [sender.py:send_request_defer():608] handle sender defer: 2
2023-10-26 16:24:36,078 INFO    SenderThread:929738 [sender.py:transition_state():612] send defer: 3
2023-10-26 16:24:36,078 DEBUG   SenderThread:929738 [sender.py:send():379] send: stats
2023-10-26 16:24:36,078 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: defer
2023-10-26 16:24:36,078 INFO    HandlerThread:929738 [handler.py:handle_request_defer():170] handle defer: 3
2023-10-26 16:24:36,078 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: defer
2023-10-26 16:24:36,078 INFO    SenderThread:929738 [sender.py:send_request_defer():608] handle sender defer: 3
2023-10-26 16:24:36,078 INFO    SenderThread:929738 [sender.py:transition_state():612] send defer: 4
2023-10-26 16:24:36,078 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: defer
2023-10-26 16:24:36,079 INFO    HandlerThread:929738 [handler.py:handle_request_defer():170] handle defer: 4
2023-10-26 16:24:36,079 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: defer
2023-10-26 16:24:36,079 INFO    SenderThread:929738 [sender.py:send_request_defer():608] handle sender defer: 4
2023-10-26 16:24:36,079 INFO    SenderThread:929738 [sender.py:transition_state():612] send defer: 5
2023-10-26 16:24:36,079 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: defer
2023-10-26 16:24:36,079 INFO    HandlerThread:929738 [handler.py:handle_request_defer():170] handle defer: 5
2023-10-26 16:24:36,079 DEBUG   SenderThread:929738 [sender.py:send():379] send: summary
2023-10-26 16:24:36,079 INFO    SenderThread:929738 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-10-26 16:24:36,079 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: defer
2023-10-26 16:24:36,079 INFO    SenderThread:929738 [sender.py:send_request_defer():608] handle sender defer: 5
2023-10-26 16:24:36,079 INFO    SenderThread:929738 [sender.py:transition_state():612] send defer: 6
2023-10-26 16:24:36,079 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: defer
2023-10-26 16:24:36,079 INFO    HandlerThread:929738 [handler.py:handle_request_defer():170] handle defer: 6
2023-10-26 16:24:36,079 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: defer
2023-10-26 16:24:36,079 INFO    SenderThread:929738 [sender.py:send_request_defer():608] handle sender defer: 6
2023-10-26 16:24:36,079 INFO    SenderThread:929738 [sender.py:transition_state():612] send defer: 7
2023-10-26 16:24:36,079 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: status_report
2023-10-26 16:24:36,079 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: defer
2023-10-26 16:24:36,080 INFO    HandlerThread:929738 [handler.py:handle_request_defer():170] handle defer: 7
2023-10-26 16:24:36,080 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: defer
2023-10-26 16:24:36,080 INFO    SenderThread:929738 [sender.py:send_request_defer():608] handle sender defer: 7
2023-10-26 16:24:36,934 INFO    Thread-12 :929738 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/wandb-summary.json
2023-10-26 16:24:37,051 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: poll_exit
2023-10-26 16:24:38,047 INFO    SenderThread:929738 [sender.py:transition_state():612] send defer: 8
2023-10-26 16:24:38,047 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: poll_exit
2023-10-26 16:24:38,048 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: defer
2023-10-26 16:24:38,048 INFO    HandlerThread:929738 [handler.py:handle_request_defer():170] handle defer: 8
2023-10-26 16:24:38,048 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: defer
2023-10-26 16:24:38,048 INFO    SenderThread:929738 [sender.py:send_request_defer():608] handle sender defer: 8
2023-10-26 16:24:38,048 INFO    SenderThread:929738 [job_builder.py:build():281] Attempting to build job artifact
2023-10-26 16:24:38,048 INFO    SenderThread:929738 [job_builder.py:_get_source_type():393] is repo sourced job
2023-10-26 16:24:38,049 INFO    SenderThread:929738 [job_builder.py:build():369] adding wandb-job metadata file
2023-10-26 16:24:38,052 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: poll_exit
2023-10-26 16:24:38,065 INFO    SenderThread:929738 [sender.py:transition_state():612] send defer: 9
2023-10-26 16:24:38,065 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: poll_exit
2023-10-26 16:24:38,065 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: defer
2023-10-26 16:24:38,065 DEBUG   SenderThread:929738 [sender.py:send():379] send: artifact
2023-10-26 16:24:38,065 INFO    HandlerThread:929738 [handler.py:handle_request_defer():170] handle defer: 9
2023-10-26 16:24:38,557 INFO    SenderThread:929738 [sender.py:send_artifact():1453] sent artifact job-https___github.com_eacoleman_RaCA-SOC-a-spectrum-analysis.git_RaCA-SOC-a_Step9_updatedTrain.py - {'id': 'QXJ0aWZhY3Q6NjE3MzQzMjg1', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwNTc1OTU4NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjE3MzQzMjg1', 'versionIndex': 4}}}
2023-10-26 16:24:38,557 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: defer
2023-10-26 16:24:38,558 INFO    SenderThread:929738 [sender.py:send_request_defer():608] handle sender defer: 9
2023-10-26 16:24:38,558 INFO    SenderThread:929738 [dir_watcher.py:finish():358] shutting down directory watcher
2023-10-26 16:24:38,934 INFO    SenderThread:929738 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/output.log
2023-10-26 16:24:38,935 INFO    SenderThread:929738 [dir_watcher.py:finish():388] scan: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files
2023-10-26 16:24:38,935 INFO    SenderThread:929738 [dir_watcher.py:finish():402] scan save: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/wandb-metadata.json wandb-metadata.json
2023-10-26 16:24:38,935 INFO    SenderThread:929738 [dir_watcher.py:finish():402] scan save: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/config.yaml config.yaml
2023-10-26 16:24:38,935 INFO    SenderThread:929738 [dir_watcher.py:finish():402] scan save: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/requirements.txt requirements.txt
2023-10-26 16:24:38,935 INFO    SenderThread:929738 [dir_watcher.py:finish():402] scan save: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/output.log output.log
2023-10-26 16:24:38,936 INFO    SenderThread:929738 [dir_watcher.py:finish():402] scan save: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/wandb-summary.json wandb-summary.json
2023-10-26 16:24:38,938 INFO    SenderThread:929738 [sender.py:transition_state():612] send defer: 10
2023-10-26 16:24:38,938 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: defer
2023-10-26 16:24:38,938 INFO    HandlerThread:929738 [handler.py:handle_request_defer():170] handle defer: 10
2023-10-26 16:24:38,938 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: defer
2023-10-26 16:24:38,938 INFO    SenderThread:929738 [sender.py:send_request_defer():608] handle sender defer: 10
2023-10-26 16:24:38,938 INFO    SenderThread:929738 [file_pusher.py:finish():175] shutting down file pusher
2023-10-26 16:24:39,052 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: poll_exit
2023-10-26 16:24:39,052 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: poll_exit
2023-10-26 16:24:39,171 INFO    wandb-upload_1:929738 [upload_job.py:push():131] Uploaded file /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/config.yaml
2023-10-26 16:24:39,327 INFO    wandb-upload_0:929738 [upload_job.py:push():131] Uploaded file /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/requirements.txt
2023-10-26 16:24:39,368 INFO    wandb-upload_3:929738 [upload_job.py:push():131] Uploaded file /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/wandb-summary.json
2023-10-26 16:24:39,459 INFO    wandb-upload_2:929738 [upload_job.py:push():131] Uploaded file /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231026_162317-p2m46r6e/files/output.log
2023-10-26 16:24:39,660 INFO    Thread-11 (_thread_body):929738 [sender.py:transition_state():612] send defer: 11
2023-10-26 16:24:39,660 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: defer
2023-10-26 16:24:39,660 INFO    HandlerThread:929738 [handler.py:handle_request_defer():170] handle defer: 11
2023-10-26 16:24:39,660 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: defer
2023-10-26 16:24:39,660 INFO    SenderThread:929738 [sender.py:send_request_defer():608] handle sender defer: 11
2023-10-26 16:24:39,660 INFO    SenderThread:929738 [file_pusher.py:join():181] waiting for file pusher
2023-10-26 16:24:39,660 INFO    SenderThread:929738 [sender.py:transition_state():612] send defer: 12
2023-10-26 16:24:39,660 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: defer
2023-10-26 16:24:39,660 INFO    HandlerThread:929738 [handler.py:handle_request_defer():170] handle defer: 12
2023-10-26 16:24:39,660 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: defer
2023-10-26 16:24:39,661 INFO    SenderThread:929738 [sender.py:send_request_defer():608] handle sender defer: 12
2023-10-26 16:24:39,661 INFO    SenderThread:929738 [file_stream.py:finish():594] file stream finish called
2023-10-26 16:24:39,766 INFO    SenderThread:929738 [file_stream.py:finish():598] file stream finish is done
2023-10-26 16:24:39,766 INFO    SenderThread:929738 [sender.py:transition_state():612] send defer: 13
2023-10-26 16:24:39,766 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: defer
2023-10-26 16:24:39,766 INFO    HandlerThread:929738 [handler.py:handle_request_defer():170] handle defer: 13
2023-10-26 16:24:39,766 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: defer
2023-10-26 16:24:39,766 INFO    SenderThread:929738 [sender.py:send_request_defer():608] handle sender defer: 13
2023-10-26 16:24:39,766 INFO    SenderThread:929738 [sender.py:transition_state():612] send defer: 14
2023-10-26 16:24:39,766 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: defer
2023-10-26 16:24:39,766 INFO    HandlerThread:929738 [handler.py:handle_request_defer():170] handle defer: 14
2023-10-26 16:24:39,766 DEBUG   SenderThread:929738 [sender.py:send():379] send: final
2023-10-26 16:24:39,767 DEBUG   SenderThread:929738 [sender.py:send():379] send: footer
2023-10-26 16:24:39,767 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: defer
2023-10-26 16:24:39,767 INFO    SenderThread:929738 [sender.py:send_request_defer():608] handle sender defer: 14
2023-10-26 16:24:39,767 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: poll_exit
2023-10-26 16:24:39,767 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: poll_exit
2023-10-26 16:24:39,767 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: poll_exit
2023-10-26 16:24:39,767 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: poll_exit
2023-10-26 16:24:39,768 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: server_info
2023-10-26 16:24:39,768 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: server_info
2023-10-26 16:24:39,769 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: get_summary
2023-10-26 16:24:39,769 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: sampled_history
2023-10-26 16:24:39,769 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-26 16:24:39,769 DEBUG   HandlerThread:929738 [handler.py:handle_request():144] handle_request: job_info
2023-10-26 16:24:39,842 DEBUG   SenderThread:929738 [sender.py:send_request():406] send_request: job_info
2023-10-26 16:24:39,842 INFO    MainThread:929738 [wandb_run.py:_footer_history_summary_info():3557] rendering history
